cpg,breast_bc_hc,breast_bc_case,breast_delta_bc,breast_mean_beta_hc,breast_mean_beta_case,breast_sd_beta_hc,breast_sd_beta_case,breast_delta_var,breast_bimodal_in_hc,breast_lost_in_case,breast_loss_of_bimodality,breast_in_residual_concordant,ad_bc_hc,ad_bc_case,ad_delta_bc,ad_mean_beta_hc,ad_mean_beta_case,ad_sd_beta_hc,ad_sd_beta_case,ad_delta_var,ad_bimodal_in_hc,ad_lost_in_case,ad_loss_of_bimodality,ad_in_residual_concordant,double_disease_gain_of_bimodality,double_disease_loss_of_bimodality,opposing_bimodality_pattern,residual_map_firing_pattern,CHR,MAPINFO
cg21876918,0.5358939681404287,0.4546257960636218,-0.0812681720768068,0.0488676751315488,0.0606449460202913,0.0257656683612401,0.0294172002499697,0.0002015020044454,False,True,False,True,0.3301487456968943,0.3662180692458471,0.0360693235489528,0.0267850976645435,0.0269913602484472,0.0036979608329938,0.0034107277532676,-2.041850515446299e-06,False,False,False,False,False,False,False,fires_breast_only,19,2085484.0
cg21877956,0.4912162456750299,0.4811243885142707,-0.0100918571607592,0.9516377503729871,0.9416641207663672,0.033151017947686,0.0261692292151292,-0.0004141614332538,False,True,False,False,0.1684563539571152,0.1224986230230674,-0.0459577309340477,0.8410011592356688,0.8391804285714285,0.029135158423891,0.0262197756661632,-0.0001613808204013,False,False,False,False,False,False,False,fires_neither_background,6,83216638.0
cg21878746,0.3657048097187352,0.3809089073879793,0.015204097669244,0.1012688850769447,0.1069335836972955,0.0490177821402996,0.0533211805628512,0.0004404053306623,False,True,False,False,0.4326384417340657,0.5063820294661983,0.0737435877321325,0.0979151889596603,0.0939793788819875,0.0235239865971239,0.0242064145398342,3.257255945263637e-05,False,False,False,False,False,False,False,fires_neither_background,19,54365121.0
cg21879102,0.6799930548055141,0.3132023142837105,-0.3667907405218035,0.961847397971138,0.9626502705722396,0.0221716816886786,0.0183905267466448,-0.000153371994885,True,True,True,False,0.3757438670418441,0.2705576592557349,-0.1051862077861092,0.9190012632696392,0.919901913043478,0.0076078793429246,0.0070908402194233,-7.599813079107697e-06,False,False,False,False,False,False,False,fires_neither_background,12,119803605.0
cg21880903,0.32433941361579,0.8536772261512499,0.5293378125354599,0.8851516632968041,0.8695074808538167,0.0273548279362264,0.0900007933978596,0.0073518562008236,False,False,False,True,0.4791598408380402,0.4976155634613574,0.0184557226233171,0.8510807664543525,0.8601738074534161,0.0472101447609021,0.039936331914767,-0.0006338871615388,False,False,False,False,False,False,False,fires_breast_only,4,39407045.0
cg21898046,0.3231095680339099,0.4749457243737255,0.1518361563398156,0.0396852822729301,0.0365678300539643,0.0077118195241745,0.0123784860220392,9.37547558243808e-05,False,True,False,False,0.4057854803408679,0.3709091213712441,-0.0348763589696237,0.0262452059447983,0.0268768385093167,0.0042933880776324,0.0039741972285302,-2.638937573898304e-06,False,False,False,False,False,False,False,fires_neither_background,5,180804026.0
cg21903684,0.3079497706308292,0.2898830025736366,-0.0180667680571925,0.9393472511358484,0.9310875922970552,0.0282401583770362,0.0358059528238434,0.0004845597124632,False,True,False,False,0.3754225912417068,0.6415382691958682,0.2661156779541613,0.9038040403397029,0.9036552857142858,0.011298011021361,0.0158972260585096,0.0001250767433165,False,False,False,False,False,False,False,fires_neither_background,3,181839098.0
cg21911930,0.2684149713080504,0.3522913941170129,0.0838764228089624,0.9010469851951388,0.8961972476754245,0.0254936937625453,0.0291289110453923,0.0001985650370319,False,True,False,False,0.4982244329516433,0.4776311145053465,-0.0205933184462967,0.8950162908704884,0.8965520621118012,0.0206443033440195,0.0229991682598766,0.0001027744800862,False,False,False,False,False,False,False,fires_neither_background,6,145688741.0
cg21912556,0.3632414624954921,0.6036563193773483,0.2404148568818562,0.0765564393553568,0.1018199941270326,0.0403597265871238,0.0653540763417148,0.0026422477642913,False,False,False,True,0.521478898402849,0.5041279759009349,-0.017350922501914,0.0590363333333333,0.0579337826086956,0.0195336899713043,0.0168516319438562,-9.758754472383982e-05,False,False,False,False,False,False,False,fires_breast_only,8,18747972.0
cg21919599,0.3039992379193789,0.2567790026222218,-0.047220235297157,0.0658367292308224,0.0702862808675378,0.0158602326098678,0.0199519208650641,0.0001465321677666,False,True,False,False,0.3979790508692175,0.6933858675625064,0.2954068166932889,0.0273790997876857,0.0277758260869565,0.0054865755386292,0.0086187726211198,4.418073035348018e-05,False,False,False,False,False,False,False,fires_neither_background,1,247416010.0
cg21921520,0.277277770115296,0.3100913395317346,0.0328135694164386,0.8898315916060294,0.8586247444518427,0.0481724141229903,0.0604741337471971,0.001336539370037,False,True,False,True,0.100350437460859,0.0822930139307611,-0.0180574235300979,0.921540288747346,0.9218127950310558,0.008418210628678,0.0088879265489187,8.128968150187204e-06,False,False,False,False,False,False,False,fires_breast_only,5,176191967.0
cg21932231,0.2925488769003142,0.328419269867617,0.0358703929673027,0.4524411515654225,0.4489107845226451,0.0685036840145923,0.0685264607254232,3.121095981868313e-06,False,True,False,False,0.3277731420826481,0.3878626740038353,0.0600895319211871,0.3523083800424629,0.3378735217391304,0.063929858315437,0.0728874258647442,0.0012255500649567,False,False,False,False,False,False,False,fires_neither_background,2,36441721.0
cg21937128,0.3079173307050236,0.3765144005651773,0.0685970698601537,0.3180722689747913,0.3056936639149777,0.0582892257507278,0.0614058816279822,0.0003730484598904,False,True,False,False,0.3070686277084334,0.330597543376419,0.0235289156679856,0.2448274033970275,0.2290665838509316,0.0571954575321635,0.0673659331969393,0.0012668485931809,False,False,False,False,False,False,False,fires_neither_background,1,150999413.0
cg21937377,0.4394880445510237,0.3920993980177523,-0.0473886465332714,0.1337338465730354,0.1435511835016601,0.0662199227176819,0.0721192180823288,0.0008161034520707,False,True,False,False,0.5781886269219433,0.576068976870341,-0.0021196500516023,0.101633152866242,0.0983645652173913,0.0402519291717667,0.036680363237157,-0.0002747687548391,True,False,False,False,False,False,False,fires_neither_background,3,195148021.0
cg21939215,0.2407953221370274,0.4106802403779856,0.1698849182409582,0.0505420452733536,0.0480115267377535,0.0122755217575509,0.0129668591398914,1.7451001533679006e-05,False,True,False,False,0.3761559178773604,0.4926774173041873,0.1165214994268268,0.0352755690021231,0.0360375714285714,0.0092040759700679,0.0087189599169814,-8.694752428853214e-06,False,False,False,False,True,False,False,fires_neither_background,11,60971523.0
cg21946374,0.2160544204204775,0.286874784692018,0.0708203642715405,0.4077701288198975,0.4102269028784782,0.0526444655021172,0.0474446257491219,-0.0005204472355293,False,True,False,False,0.2403910960027808,0.3902421568275184,0.1498510608247376,0.3573183205944797,0.3436632608695652,0.0463437049306956,0.0531720555914384,0.0006795285091156,False,False,False,False,True,False,False,fires_neither_background,5,1108286.0
cg21964466,0.2890471416165334,0.354011807669578,0.0649646660530446,0.3561600405239579,0.354607818647924,0.0580462574542116,0.0545354790793722,-0.0003952495260239,False,True,False,False,0.2960122856949777,0.4039695471192959,0.1079572614243182,0.2986316942675159,0.2876134534161491,0.0509388673519746,0.0580946541944642,0.0007802206388723,False,False,False,False,True,False,False,fires_neither_background,5,39526835.0
cg21986027,0.4997631077457652,0.3938665249232881,-0.105896582822477,0.9461832388179564,0.9478206384444272,0.0266478767256101,0.0230672125356288,-0.0001780130398194,False,True,False,False,0.4934058010018296,0.5552710605437822,0.0618652595419525,0.9267869023354564,0.928902708074534,0.0321778675765411,0.0318137709195325,-2.329914165292296e-05,False,False,False,False,False,False,True,fires_neither_background,6,168838043.0
cg21988813,0.3032612407838723,0.3370216750107433,0.0337604342268709,0.3078869132651958,0.3048775316027015,0.0569484119041489,0.0558700979181821,-0.0001216537770173,False,True,False,False,0.3004597650118043,0.4251075553786624,0.1246477903668581,0.2539394861995753,0.237498403726708,0.0576675319052027,0.0633337561313454,0.0006856204296671,False,False,False,True,False,False,False,fires_AD_only,11,61963408.0
cg21995961,0.1993869653081809,0.2408218596038067,0.0414348942956258,0.8830509567151242,0.8863685566903315,0.0180997194343807,0.0226324738035356,0.0001846290268644,False,True,False,False,0.350006677518035,0.3955431235546958,0.0455364460366607,0.8772161698513801,0.8768550993788821,0.0160804410597928,0.0145094367560412,-4.8056829699909867e-05,False,False,False,False,False,False,False,fires_neither_background,2,169736003.0
cg21998869,0.2791220330560824,0.2680866914734797,-0.0110353415826027,0.877204029955539,0.876341245210059,0.0149331569877575,0.0202856032652009,0.0001885065222121,False,True,False,False,0.2812272178335191,0.3064323310003147,0.0252051131667955,0.8696863694267516,0.8742152298136645,0.0152695431433921,0.0151500714339274,-3.634283354808882e-06,False,False,False,False,False,False,False,fires_neither_background,2,233013440.0
cg22008490,0.2116758297453852,0.3273099853229541,0.1156341555775689,0.037427606639429,0.0394121885428985,0.0089720279360358,0.0127385354203052,8.177299936936428e-05,False,True,False,False,0.3658251547248561,0.3064999742652492,-0.0593251804596069,0.0239831422505307,0.0241243354037267,0.0035271288750197,0.004008130634947,3.624473085802917e-06,False,False,False,False,False,False,True,fires_neither_background,1,202160127.0
cg22011587,0.3865168460319058,0.6143386815640708,0.2278218355321649,0.9307657920701884,0.906953196635028,0.0420714578860201,0.0758141338026358,0.0039777753155887,False,False,False,True,0.4079543612643683,0.4119628830540709,0.0040085217897025,0.8672250870488323,0.8670415465838508,0.0154773562183412,0.0176575901041699,7.224193277745121e-05,False,False,False,False,False,False,False,fires_breast_only,2,187555539.0
cg22016513,0.4461868460804122,0.6386007267401957,0.1924138806597835,0.9892201887181464,0.9864164175643624,0.0074554598285758,0.0137713475327028,0.0001340661316109,False,False,False,False,0.6439894855963123,0.7828525962478928,0.1388631106515805,0.9640963991507432,0.9628955465838508,0.0090694778306797,0.0130750167905964,8.870063595318816e-05,True,False,False,False,True,False,False,fires_neither_background,8,3998055.0
cg22016995,0.4826920071712188,0.4882877507563641,0.0055957435851453,0.9877437993179092,0.9858202356247197,0.0110130864479894,0.0097912167854854,-2.542014697051693e-05,False,True,False,False,0.8294043027151077,0.7714643549256591,-0.0579399477894485,0.971567008492569,0.9727720559006212,0.0169109383829347,0.0063745143768451,-0.0002453454034508,True,False,False,False,False,False,False,fires_neither_background,11,614787.0
cg22018086,0.2802908277253875,0.2483379856539445,-0.0319528420714429,0.3052152651904027,0.3008317341516998,0.0548199760836909,0.0482259562690379,-0.0006794869197532,False,True,False,False,0.2776540111571358,0.4108819181503694,0.1332279069932335,0.2525537218683652,0.2351238819875776,0.050862979026144,0.0547396547611257,0.0004093871679532,False,False,False,False,False,False,False,fires_neither_background,22,44728675.0
cg22029587,0.2447828571762057,0.5852235102310145,0.3404406530548087,0.0285559657876014,0.0315121065714319,0.0098211904357529,0.0135765420665231,8.786671290874815e-05,False,False,False,False,0.1525551815007561,0.338756492777005,0.1862013112762489,0.0207849617834394,0.0203838571428571,0.003110541114351,0.0028046743056394,-1.8092680633540143e-06,False,False,False,False,True,False,False,fires_neither_background,2,233060291.0
cg22030501,0.4480337559525322,0.6781135175880011,0.2300797616354689,0.9730633035422968,0.9568708946576554,0.0210232394296922,0.0420763255880581,0.0013284405788741,False,False,False,True,0.3441087466644201,0.2950485299641738,-0.0490602167002462,0.9096173779193204,0.9109950683229814,0.0074783396548327,0.0064600559228657,-1.4193241466490558e-05,False,False,False,False,False,False,False,fires_breast_only,13,52882468.0
cg22035815,0.3009353167824725,0.4292004279797654,0.1282651111972929,0.9237620042326292,0.9284458257079165,0.0223048513630675,0.0288411599643751,0.0003343061137621,False,True,False,False,0.7547014009084066,0.3358457568516539,-0.4188556440567527,0.8990758492569002,0.900385260869565,0.0201781956432594,0.0104735564813974,-0.0002974641940486,True,True,True,False,False,False,True,fires_neither_background,1,206798657.0
cg22044342,0.3362558212085071,0.2084719425594616,-0.1277838786490454,0.4478327701976478,0.4495176939414695,0.0569264563678593,0.0534790535980425,-0.0003806122608594,False,True,False,False,0.2509410118464417,0.3730922233355606,0.1221512114891189,0.3304070785562633,0.3156482422360248,0.0482465967419794,0.0566088381211114,0.000876826456239,False,False,False,False,False,False,True,fires_neither_background,17,3916045.0
cg22044401,0.512962937147154,0.4987292954526958,-0.0142336416944581,0.9587562695210609,0.9582951240106604,0.0275511379285725,0.0231200306014639,-0.0002245293861465,False,True,False,False,0.420695860636361,0.4139198134086308,-0.0067760472277301,0.9264016730360934,0.9254514285714286,0.0059943522925968,0.0090050290877613,4.5158289463667815e-05,False,False,False,False,False,False,False,fires_neither_background,12,112968121.0
cg22046408,0.493474707828012,0.4906771422357217,-0.0027975655922903,0.0712326369546674,0.0694686362290572,0.0385693265580918,0.0400834025732385,0.0001190862107035,False,True,False,False,0.6536977212428897,0.6458936612380587,-0.007804060004831,0.0473849575371549,0.0467580745341614,0.0218934168242589,0.0234609750531475,7.109565020366361e-05,True,False,False,False,False,False,False,fires_neither_background,19,40600258.0
cg22048405,0.2525763503220214,0.3228841830067021,0.0703078326846807,0.947200625626364,0.9385056466589063,0.0139256365212579,0.024662071778303,0.0004142944318759,False,True,False,True,0.3759729271007117,0.3487468813590509,-0.0272260457416607,0.9310979957537155,0.9318410062111804,0.0089127146744449,0.0092474942366141,6.079666788144197e-06,False,False,False,False,False,False,False,fires_breast_only,1,32760995.0
cg22053861,0.4265122753736529,0.5116017712681525,0.0850894958944996,0.9862785796444956,0.9843514763778524,0.0071577138354504,0.0088975670606644,2.793383224882089e-05,False,True,False,False,0.1495223392753826,0.2619388407953815,0.1124165015199988,0.965691439490446,0.96600800621118,0.0038561444762003,0.0035947314268539,-1.9477561901196416e-06,False,False,False,False,True,False,False,fires_neither_background,11,65551212.0
cg22065124,0.3637476088586769,0.4235277159404207,0.0597801070817437,0.9302861909659742,0.9245792294029151,0.0236493025393049,0.0315962198883396,0.0004390316006367,False,True,False,False,0.6397873962800824,0.7494689745726727,0.1096815782925902,0.9131045541401276,0.9064125652173912,0.0309898352876912,0.0420945508254605,0.000811581318039,True,False,False,False,True,False,False,fires_neither_background,13,73075817.0
cg22073152,0.1597585539357069,0.2784588462850738,0.1187002923493668,0.1894407445102827,0.1667671771618823,0.0494065505393681,0.0584478572813747,0.0009751447845848,False,True,False,True,0.3697018218040948,0.4281052738668622,0.0584034520627673,0.1300642080679405,0.1302169378881987,0.0392027418162276,0.0395214189580614,2.508759054881105e-05,False,False,False,False,True,False,False,fires_breast_only,1,198664368.0
cg22074858,0.4801611633373064,0.5693552084957364,0.0891940451584299,0.0228533713080383,0.0348059321107337,0.0196991284040738,0.0245178631943589,0.0002130699557371,False,False,False,False,0.441626099751305,0.9217317276065806,0.4801056278552756,0.0496250382165605,0.055025204968944,0.0145537795305572,0.0472854186218011,0.0020240983156149,False,False,False,False,True,False,False,fires_neither_background,1,89022747.0
cg22081371,0.3998913654259733,0.4911525599424696,0.0912611945164963,0.0670173684163091,0.0812611007618009,0.0262157382135433,0.0384187799536684,0.0007887377230473,False,True,False,True,0.5332062616539726,0.645245524710294,0.1120392630563213,0.0382855626326963,0.0389925590062111,0.0159338124709489,0.0176817960911938,5.875953315119227e-05,False,False,False,False,True,False,False,fires_breast_only,1,177858768.0
cg22109796,0.4295708133780817,0.5047921597629954,0.0752213463849137,0.9769992229329376,0.9676318076597112,0.0151838764137483,0.0193143969795194,0.0001424958277344,False,True,False,True,0.2992546468376621,0.3029312877126537,0.0036766408749916,0.9388526666666668,0.9389885527950312,0.004438422632563,0.0051809425528814,7.142570271009526e-06,False,False,False,False,False,False,False,fires_breast_only,4,15374546.0
cg22115076,0.4449307454219475,0.3748780942254451,-0.0700526511965024,0.1942839448213018,0.1902570316377043,0.0540551399472714,0.0569726068635747,0.0003239197781123,False,True,False,False,0.595199732483149,0.637803268458462,0.042603535975313,0.1498168768577494,0.1632024161490683,0.0596333448790662,0.0910459883875697,0.0047332361800038,True,False,False,False,False,False,False,fires_neither_background,5,51377754.0
cg22117014,0.4083012337948475,0.4096375545777842,0.0013363207829367,0.9707485303531213,0.9665655586473522,0.0200502298995042,0.0211781710289086,4.650320910673186e-05,False,True,False,False,0.356168889425451,0.3324114548025721,-0.0237574346228789,0.9168118874734608,0.9170767763975156,0.0064406612388553,0.006419994845184,-2.657833815043512e-07,False,False,False,False,False,False,False,fires_neither_background,7,121022739.0
cg22117805,0.3256318427448366,0.3801294138001764,0.0544975710553398,0.1742226588644683,0.1626209747873678,0.0497039521347392,0.0522708638638517,0.0002617603512608,False,True,False,False,0.3121672377265073,0.3771296702950763,0.064962432568569,0.1173035159235668,0.111682354037267,0.0382916627821872,0.0406438232737168,0.0001856689316803,False,False,False,False,True,False,False,fires_neither_background,11,36400905.0
cg22118297,0.6428369477947375,0.3391983684043926,-0.3036385793903449,0.942439841900136,0.9391989225356244,0.0229197576208618,0.0168878639567555,-0.0002401153403771,True,True,True,False,0.4071386539305049,0.3564179925904147,-0.0507206613400902,0.9400554458598726,0.9396901428571428,0.0070204311388442,0.0074845192078859,6.731574397960179e-06,False,False,False,False,False,False,False,fires_neither_background,3,64561634.0
cg22136363,0.34596086722246,0.3970518579975887,0.0510909907751286,0.292378000542648,0.277844279859831,0.088131326042334,0.0869200382488016,-0.000212037580807,False,True,False,False,0.3512874636881112,0.37655503537649,0.0252675716883787,0.2626398811040339,0.2471154968944099,0.0766969987555248,0.0852524682790126,0.001385553729559,False,False,False,False,False,False,False,fires_neither_background,11,1890281.0
cg22143387,0.3296390696221163,0.3175485199780555,-0.0120905496440607,0.618953952438079,0.6293024758012299,0.038325716320055,0.0368579044831571,-0.0001103554085557,False,True,False,False,0.2437821566945752,0.346399219493344,0.1026170627987688,0.5588363418259022,0.5502064906832298,0.0399134243540693,0.0446795384461833,0.0004031797120959,False,False,False,False,False,False,False,fires_neither_background,5,177332080.0
cg22151446,0.3503675162304706,0.4120292703182389,0.0616617540877683,0.2527158395929654,0.2399579261515273,0.068041917289135,0.067725697461659,-4.293241171332562e-05,False,True,False,False,0.5517759945598532,0.612482079061867,0.0607060845020138,0.0916953248407643,0.0990561428571428,0.0695563509863076,0.0786438044486704,0.0013467620156302,False,False,False,False,True,False,False,fires_neither_background,5,141431238.0
cg22151644,0.3861225662444435,0.3664867676314005,-0.0196357986130429,0.2237333238799065,0.2231798632867984,0.0639981418076422,0.0712787985179345,0.0009849049633292,False,True,False,False,0.4859079275319044,0.5184326190811184,0.0325246915492139,0.1881177070063694,0.1974479378881987,0.0728728180143187,0.0802378273659538,0.0011276613350606,False,False,False,False,False,False,False,fires_neither_background,12,54050263.0
cg22152887,0.8084582396826827,0.8181305846187563,0.0096723449360736,0.9873812954598256,0.9593939260455322,0.0253613432684944,0.0748822085962236,0.0049641474318659,True,False,False,True,0.4585937394498328,0.2666853779678408,-0.1919083614819919,0.9384904883227178,0.9373369378881988,0.0097630825457473,0.0093131858711784,-8.582349723957957e-06,False,False,False,False,False,False,False,fires_breast_only,11,73138899.0
cg22155281,0.2124467080537526,0.4403926767440483,0.2279459686902957,0.8995767555642965,0.8944900573865807,0.0272896642219607,0.037345887704221,0.0006499895550689,False,True,False,False,0.4582131547651872,0.6267988706154779,0.1685857158502906,0.8831402123142251,0.8809459254658385,0.0172645715230345,0.0256935759056502,0.0003620944129454,False,False,False,False,True,False,False,fires_neither_background,4,117086050.0
cg22155724,0.4666146682691224,0.7423320254400231,0.2757173571709007,0.9970362607785505,0.9973348891310716,0.0023571736151529,0.0030435078805431,3.7066727669552746e-06,False,False,False,False,0.319472257406664,0.9598317809231453,0.6403595235164812,0.9775241380042462,0.976957155279503,0.0017282039834967,0.0072910863804365,5.017325159841366e-05,False,False,False,False,True,False,False,fires_neither_background,5,177367404.0
cg22157525,0.384766671637092,0.4017025213873133,0.0169358497502213,0.9874039570994252,0.9864495690839522,0.0060316405466261,0.006971725543682,1.2224269372724076e-05,False,True,False,False,0.3692752048166137,0.3030715913378009,-0.0662036134788127,0.9684606560509554,0.9689029254658384,0.0030592697857287,0.003184720218388,7.833112475370303e-07,False,False,False,False,False,False,False,fires_neither_background,5,150521400.0
cg22164891,0.2823961332880448,0.4381887100112704,0.1557925767232256,0.0924228828869523,0.0831969938113525,0.028728929202849,0.0270762319185411,-9.222903823568858e-05,False,True,False,False,0.5506784258102932,0.5872153516670892,0.0365369258567959,0.0503280615711252,0.044779950310559,0.0147263320343377,0.0111788045843469,-9.189918325054708e-05,False,False,False,True,False,False,False,fires_AD_only,20,53583190.0
cg22171607,0.6948288520946317,0.4478696153753451,-0.2469592367192866,0.9461193213070672,0.9402565115945782,0.0382802849988943,0.033317297151287,-0.0003553379301294,True,True,True,False,0.3973284504109157,0.5419836265005997,0.1446551760896839,0.9075756709129512,0.9075205838509316,0.0118604979684478,0.0160856601910517,0.0001180770517224,False,False,False,False,False,False,True,fires_neither_background,1,8077504.0
cg22181664,0.3377686219151308,0.3581792095243158,0.020410587609185,0.8271805978579804,0.8205765970134105,0.032031429909418,0.039025675446842,0.0004969908420402,False,True,False,False,0.5412232945642077,0.5317988039934675,-0.0094244905707402,0.8383958789808917,0.8396917142857142,0.053831966932774,0.0459389930619169,-0.0007874895803084,False,False,False,False,False,False,False,fires_neither_background,1,86468642.0
cg22184990,0.2937166100147,0.5609200351989432,0.2672034251842431,0.0823850181209117,0.094150518870281,0.0413221104556295,0.0588052567228485,0.0017505414057328,False,False,False,False,0.3750683442430969,0.6741919390950764,0.2991235948519794,0.0565735668789808,0.0565608385093167,0.0121373814801622,0.0198317337759777,0.0002459816353662,False,False,False,False,True,False,False,fires_neither_background,5,143002623.0
cg22185879,0.4927090085079837,0.7170871070526453,0.2243780985446615,0.9632627755267386,0.9509263737016874,0.0204957352579737,0.0391056199091187,0.0011091743447115,False,False,False,True,0.738952167417142,0.7533696369324712,0.0144174695153291,0.9432351762208068,0.9479911366459628,0.0235252596143846,0.0195436113236195,-0.0001714850963554,True,False,False,False,False,False,False,fires_breast_only,20,63521840.0
cg22193385,0.5401688029236476,0.3660595448852031,-0.1741092580384444,0.181670446544201,0.176709981510934,0.0650731293676372,0.0583755845018711,-0.0008268032997621,False,True,False,False,0.5662352468688449,0.7598946301043447,0.1936593832354998,0.119080305732484,0.1201965776397515,0.0422239049850576,0.0714488166222541,0.0033220752445333,True,False,False,False,False,False,True,fires_neither_background,12,52244221.0
cg22198179,0.4085947082385843,0.46057182296977,0.0519771147311856,0.9223683019821628,0.922397596783286,0.0373609185924264,0.041269779366617,0.0003073564508993,False,True,False,False,0.5319895516971991,0.5439703167977341,0.011980765100535,0.8825705881104033,0.8789192732919257,0.0303660623061861,0.029750181647552,-3.702443192083306e-05,False,False,False,False,False,False,False,fires_neither_background,13,114005019.0
cg22200633,0.4511989138883307,0.3889928595331693,-0.0622060543551613,0.9413982569367306,0.952518683977778,0.0203436446121076,0.018698160664028,-6.424266388592947e-05,False,True,False,True,0.3798736036009098,0.4340841128185568,0.054210509217647,0.9540097346072188,0.9535669068322982,0.0077578529023789,0.0072918680972378,-7.012941307433204e-06,False,False,False,False,False,False,True,fires_breast_only,11,6630032.0
cg22210337,0.4586694920707637,0.5788208786838225,0.1201513866130587,0.1108514364173605,0.0915117417374704,0.0528208214057268,0.0477139909783065,-0.0005134142388977,False,False,False,True,0.4499610860291173,0.4797488211635567,0.0297877351344394,0.141997033970276,0.1225203664596273,0.0775934968030052,0.0720859356099275,-0.0008243686333593,False,False,False,False,False,False,False,fires_breast_only,11,2301578.0
cg22213242,0.3527838631172312,0.5743610183635603,0.2215771552463291,0.8816483673953649,0.9001137038128804,0.0267405556053565,0.0360003288619141,0.0005809663640828,False,False,False,False,0.3455730411579587,0.3659755562314807,0.020402515073522,0.8402559469214437,0.8443621055900621,0.0212034336908,0.0206594429028841,-2.277301922262422e-05,False,False,False,False,False,False,False,fires_neither_background,11,66316102.0
cg22216196,0.3650526454199045,0.4751504436272872,0.1100977982073827,0.9933183182133846,0.9929434779592736,0.0042982244452504,0.0044987782378043,1.7642722511929323e-06,False,True,False,False,0.1530756541984798,0.3124074303395499,0.15933177614107,0.9763349978768576,0.9764862795031056,0.0017221443615803,0.0016497598621131,-2.44073599483397e-07,False,False,False,False,True,False,False,fires_neither_background,19,15453294.0
cg22222999,0.2965815447163106,0.4326113797993687,0.1360298350830581,0.1738565745883939,0.1688186055653214,0.041797914595948,0.0428754230288829,9.123623533550062e-05,False,True,False,False,0.3168380157541329,0.4054092830969007,0.0885712673427678,0.1439115010615711,0.1304518819875776,0.0439700418364292,0.0436700803337334,-2.628866274260338e-05,False,False,False,True,True,False,False,fires_AD_only,1,234758965.0
cg22227345,0.3832320235673795,0.4555236749381434,0.0722916513707639,0.1237364576292485,0.1193488590371346,0.0242773432214004,0.0283354865519001,0.0002135104042432,False,True,False,False,0.4976702565811977,0.4028757291516742,-0.0947945274295234,0.1157313885350318,0.1180337577639751,0.0353876856791057,0.0332927130206026,-0.0001438835574509,False,False,False,False,False,False,True,fires_neither_background,15,96408883.0
cg22230559,0.2636468755450262,0.3317074324150153,0.0680605568699891,0.822492582592525,0.8113710906004244,0.0349813277893855,0.0532054366781728,0.0016071251982066,False,True,False,False,0.3407413610874317,0.4262238464635443,0.0854824853761126,0.8218617324840763,0.821525291925466,0.0231792168623005,0.0272440415806006,0.0002049617072959,False,False,False,False,True,False,False,fires_neither_background,6,31543647.0
cg22235407,0.2195241420785423,0.4223027954962505,0.2027786534177082,0.9277652389704052,0.9348475887494256,0.0220810438978026,0.0215493100015796,-2.319973807250454e-05,False,True,False,False,0.637024984218936,0.8839221124350001,0.246897128216064,0.9450307006369428,0.9417153229813666,0.0153077891982431,0.0303589462534527,0.0006873372074821,True,False,False,False,True,False,False,fires_neither_background,15,65916885.0
cg22237345,0.1708852490101661,0.2873442079488223,0.1164589589386562,0.9311391572580968,0.9281799965783823,0.021215374261346,0.034044229195714,0.0007089174364813,False,True,False,False,0.3941843504617133,0.4042614004546114,0.0100770499928981,0.9027139341825904,0.9028203664596274,0.0104460658422568,0.0120265919443588,3.5518622215352844e-05,False,False,False,False,False,False,False,fires_neither_background,13,91203664.0
cg22245273,0.3848555234817973,0.4216769111243759,0.0368213876425785,0.1129485211252519,0.1093928978402577,0.0224666009975818,0.0278743299758159,0.0002722301112161,False,True,False,False,0.4428757799075228,0.3328476636622109,-0.1100281162453119,0.0857173757961783,0.0826878633540372,0.0203809912067897,0.0225933573759791,9.50749949474686e-05,False,False,False,False,False,False,False,fires_neither_background,19,4302451.0
cg22247240,0.313171066118131,0.4649129168032109,0.1517418506850799,0.824702561121827,0.8330536222565988,0.0202715277001818,0.0247604779791797,0.0002021464344582,False,True,False,False,0.2976100714013404,0.3349569668857044,0.037346895484364,0.8259669554140128,0.8279227639751553,0.0188185548043291,0.0187718043300702,-1.7573671170958548e-06,False,False,False,False,False,False,False,fires_neither_background,14,74348484.0
cg22249612,0.3856639056083765,0.3426432705309798,-0.0430206350773967,0.368955115209702,0.3474030256797428,0.0976377754850161,0.0847237829067565,-0.0023550158116312,False,True,False,False,0.4093851398434129,0.3879364396336484,-0.0214487002097645,0.2322502760084925,0.2162910807453416,0.0730913136781673,0.0754575095201742,0.0003514956077869,False,False,False,True,False,False,False,fires_AD_only,12,55727701.0
cg22250531,0.3404844335936171,0.4633767939310895,0.1228923603374724,0.269879448707335,0.2622383126712984,0.0576001092809843,0.0581702059863147,6.600027530894456e-05,False,True,False,False,0.2760128491234634,0.4509260118244819,0.1749131627010184,0.2661426029723991,0.2484122608695652,0.055122359740713,0.0627583160549781,0.0009001316906719,False,False,False,True,True,False,False,fires_AD_only,12,1921034.0
cg22256631,0.2752245530579094,0.2061147167448218,-0.0691098363130875,0.1283471312399874,0.1264248261688569,0.025762851547735,0.0273422883598581,8.387621288300352e-05,False,True,False,False,0.5464038911267789,0.6466383607335681,0.1002344696067891,0.1067761507430997,0.1089509192546583,0.0320224887341426,0.0414083888230958,0.0006892148801963,False,False,False,False,False,False,True,fires_neither_background,3,181726183.0
