cpg,CHR,MAPINFO,breast_d_GSE51057,breast_d_GSE51032,breast_d_mean,breast_sign,breast_mean_abs_d,breast_concordant_strong,ad_d_AIBL,ad_d_AddNeuroMed,ad_d_mean,ad_sign,ad_mean_abs_d,ad_concordant_strong,cross_disease_firing_pattern,cross_disease_mean_abs_d
cg19524824,12,49629530.0,-1.17479968534241,-0.0528449205742385,-0.6138223029583243,-1.0,0.6138223029583243,False,0.171028,0.03,0.100514,1.0,0.100514,False,fires_neither_background,0.35716815147916214
cg19533977,17,59642321.0,-0.3694148189223197,-0.2638233381183915,-0.3166190785203556,-1.0,0.3166190785203556,False,-0.004279,-0.088076,-0.0461775,-1.0,0.046178,False,fires_neither_background,0.1813985392601778
cg19534021,19,16067281.0,0.0409802762596725,-0.1027900119291286,-0.030904867834728046,-1.0,0.0718851440944006,False,-0.028102,0.141771,0.0568345,1.0,0.084937,False,fires_neither_background,0.0784110720472003
cg19537932,12,55492735.0,-0.5579676006818939,-0.3767476948748992,-0.4673576477783965,-1.0,0.4673576477783965,True,0.079913,-0.010935,0.034489,1.0,0.045424,False,fires_breast_only,0.25639082388919826
cg19541865,3,132316803.0,-0.586365167594138,0.213096141527714,-0.18663451303321202,-1.0,0.399730654560926,False,0.098477,-0.060502,0.018987499999999997,1.0,0.07949,False,fires_neither_background,0.239610327280463
cg19541916,2,19474344.0,0.654147014113386,-0.0776912862145767,0.2882278639494047,1.0,0.3659191501639813,False,-0.12819,0.087985,-0.020102500000000002,-1.0,0.108088,False,fires_neither_background,0.23700357508199066
cg19551589,20,63948439.0,0.8814952940969999,0.0610116779732691,0.4712534860351345,1.0,0.4712534860351345,False,-0.19064,-0.033778,-0.112209,-1.0,0.112209,False,fires_neither_background,0.29173124301756725
cg19554281,15,39434796.0,-0.6357038811618014,-0.107603704653474,-0.3716537929076377,-1.0,0.3716537929076378,False,0.01564,-0.028291,-0.0063254999999999995,-1.0,0.021966,False,fires_neither_background,0.19680989645381888
cg19555988,14,104088471.0,-0.069319672325283,0.0128939812094285,-0.028212845557927246,-1.0,0.0411068267673558,False,-0.01976,-0.049137,-0.0344485,-1.0,0.034449,False,fires_neither_background,0.037777913383677905
cg19580263,14,73996211.0,-1.075443445965321,-0.6892221028628361,-0.8823327744140785,-1.0,0.8823327744140785,True,0.066445,-0.091403,-0.012478999999999997,-1.0,0.078924,False,fires_breast_only,0.48062838720703926
cg19589060,5,176899515.0,-0.0341055699591845,0.0252625559954341,-0.0044215069818752,-1.0,0.0296840629773093,False,-0.12303,-0.072937,-0.0979835,-1.0,0.097984,False,fires_neither_background,0.06383403148865466
cg19589427,1,173050580.0,-0.2272908375942603,-0.1117575325731834,-0.16952418508372186,-1.0,0.1695241850837218,False,0.132492,0.006162,0.069327,1.0,0.069327,False,fires_neither_background,0.1194255925418609
cg19590652,14,51956970.0,-0.5972691059630808,-0.3633840007672538,-0.4803265533651673,-1.0,0.4803265533651673,True,0.094323,0.167556,0.13093950000000001,1.0,0.13094,False,fires_breast_only,0.30563327668258367
cg19599972,14,39174064.0,-0.5886577549594827,-0.3218416474405501,-0.4552497012000164,-1.0,0.4552497012000164,True,0.192539,-0.048443,0.072048,1.0,0.120491,False,fires_breast_only,0.2878703506000082
cg19617213,19,1074927.0,0.1159918216081697,-0.0275589351452223,0.0442164432314737,1.0,0.071775378376696,False,0.048936,-0.089369,-0.020216500000000002,-1.0,0.069153,False,fires_neither_background,0.070464189188348
cg19618438,2,205929686.0,-0.5249216713844393,-0.2219634466569739,-0.3734425590207066,-1.0,0.3734425590207066,False,-0.124056,-0.049735,-0.0868955,-1.0,0.086895,False,fires_neither_background,0.2301687795103533
cg19619416,1,2060793.0,-0.4264274810886808,0.1327677603924863,-0.14682986034809725,-1.0,0.2795976207405836,False,-0.02561,0.003734,-0.010938,-1.0,0.014672,False,fires_neither_background,0.1471348103702918
cg19622662,1,167121735.0,0.0457071210562296,-0.2779173272313403,-0.11610510308755537,-1.0,0.161812224143785,False,-0.077999,-0.103535,-0.090767,-1.0,0.090767,False,fires_neither_background,0.1262896120718925
cg19640007,4,145679619.0,-0.4697178026242587,0.010720778494321,-0.22949851206496885,-1.0,0.2402192905592898,False,-0.015865,0.015045,-0.00041000000000000064,-1.0,0.015455,False,fires_neither_background,0.1278371452796449
cg19640821,19,18392707.0,-0.1540081707303151,0.1927756738421557,0.019383751555920287,1.0,0.1733919222862354,False,-0.224956,0.03179,-0.096583,-1.0,0.128373,False,fires_neither_background,0.1508824611431177
cg19641924,13,112902099.0,-0.0533132566366358,0.0773442649969654,0.012015504180164796,1.0,0.0653287608168006,False,-0.041286,-0.138221,-0.08975350000000001,-1.0,0.089754,False,fires_neither_background,0.0775413804084003
cg19645616,19,10334241.0,-0.4872768808381312,0.051886307201626,-0.2176952868182526,-1.0,0.2695815940198786,False,0.033286,-0.082744,-0.024728999999999998,-1.0,0.058015,False,fires_neither_background,0.16379829700993928
cg19646729,11,66026591.0,-1.1812418654037566,-0.7569758740656225,-0.9691088697346896,-1.0,0.9691088697346896,True,-0.065003,0.171208,0.0531025,1.0,0.118105,False,fires_breast_only,0.5436069348673448
cg19647607,20,13299299.0,-0.9615039767279592,-0.4199667803481914,-0.6907353785380753,-1.0,0.6907353785380752,True,-0.022899,0.096061,0.036580999999999995,1.0,0.05948,False,fires_breast_only,0.3751076892690376
cg19648552,19,55689025.0,-0.0795550162824054,0.3571065798226193,0.13877578177010694,1.0,0.2183307980525123,False,0.116651,0.248578,0.1826145,1.0,0.182614,False,fires_neither_background,0.20047239902625613
cg19649172,10,132685762.0,-0.9247381481350058,0.1030870535215442,-0.41082554730673077,-1.0,0.5139126008282751,False,0.02808,0.258909,0.1434945,1.0,0.143494,False,fires_neither_background,0.32870330041413753
cg19649900,19,1155031.0,-0.0546904912711889,-0.3271765776004791,-0.190933534435834,-1.0,0.190933534435834,False,-0.338969,-0.329007,-0.333988,-1.0,0.333988,True,fires_AD_only,0.262460767217917
cg19663795,16,30382533.0,-0.0040139940041169,-0.534453793349073,-0.26923389367659495,-1.0,0.2692338936765949,False,0.107941,0.184523,0.146232,1.0,0.146232,False,fires_neither_background,0.20773294683829746
cg19666555,4,75944375.0,-0.6549588802495225,-0.8430020175833229,-0.7489804489164227,-1.0,0.7489804489164227,True,0.159614,0.091513,0.1255635,1.0,0.125564,False,fires_breast_only,0.43727222445821134
cg19670883,11,2481127.0,-0.1642451808681457,0.4774397503216895,0.1565972847267719,1.0,0.3208424655949176,False,-0.132625,-0.007498,-0.0700615,-1.0,0.070061,False,fires_neither_background,0.19545173279745878
cg19672685,19,50378331.0,-0.4200223344314548,-0.3556282783617922,-0.3878253063966235,-1.0,0.3878253063966235,True,0.042373,-0.049501,-0.003564000000000001,-1.0,0.045937,False,fires_breast_only,0.21688115319831175
cg19675103,4,47511358.0,0.1507077328984018,-0.4524224748020968,-0.15085737095184748,-1.0,0.3015651038502493,False,0.187995,-0.082038,0.0529785,1.0,0.135017,False,fires_neither_background,0.21829105192512466
cg19680277,X,101346594.0,-0.5706287863838959,-0.2478426537156801,-0.40923572004978803,-1.0,0.409235720049788,False,0.054798,-0.083763,-0.014482500000000002,-1.0,0.06928,False,fires_neither_background,0.239257860024894
cg19689330,6,5512075.0,-0.3035911857972994,-0.2856210629564138,-0.2946061243768566,-1.0,0.2946061243768566,False,0.046316,0.008091,0.027203500000000002,1.0,0.027204,False,fires_neither_background,0.16090506218842832
cg19690494,13,73608461.0,-0.6323057935943002,0.1000543195068849,-0.2661257370437076,-1.0,0.3661800565505925,False,0.232115,0.058538,0.1453265,1.0,0.145327,False,fires_neither_background,0.25575352827529624
cg19698099,2,189032528.0,-1.453746695117993,-0.7767414089123608,-1.1152440520151767,-1.0,1.1152440520151767,True,0.163923,-0.19289,-0.014483499999999996,-1.0,0.178407,False,fires_breast_only,0.6468255260075884
cg19698200,1,8061833.0,-0.2411491514907081,-0.7810214862911259,-0.511085318890917,-1.0,0.511085318890917,False,0.192744,0.018015,0.1053795,1.0,0.105379,False,fires_neither_background,0.3082321594454585
cg19700682,10,86974724.0,-0.4235494342238148,-0.5379717297406034,-0.48076058198220906,-1.0,0.480760581982209,True,-0.024512,0.027695,0.001591500000000001,1.0,0.026103,False,fires_breast_only,0.2534317909911045
cg19704755,1,10905037.0,0.6779911417818743,-0.4559755629938152,0.11100778939402953,1.0,0.5669833523878447,False,-0.208865,0.037298,-0.0857835,-1.0,0.123081,False,fires_neither_background,0.34503217619392235
cg19709585,1,209652504.0,-0.401391089698194,-0.4150485079472296,-0.40821979882271175,-1.0,0.4082197988227117,True,-0.031895,0.069552,0.0188285,1.0,0.050724,False,fires_breast_only,0.22947189941135585
cg19712586,6,30103147.0,-0.0827485006387681,0.1076410459066012,0.012446272633916552,1.0,0.0951947732726847,False,0.252102,-0.044588,0.10375699999999999,1.0,0.148345,False,fires_neither_background,0.12176988663634236
cg19718309,14,100166567.0,-0.0755763694008165,-0.1839147770078817,-0.1297455732043491,-1.0,0.1297455732043491,False,0.015828,-0.148489,-0.0663305,-1.0,0.082158,False,fires_neither_background,0.10595178660217455
cg19718393,4,16942644.0,-0.5372774778138814,-0.2735213854623133,-0.40539943163809733,-1.0,0.4053994316380973,False,0.206131,0.177755,0.191943,1.0,0.191943,False,fires_neither_background,0.29867121581904865
cg19719207,4,120918338.0,-0.2294244128036508,-0.1455016320475488,-0.1874630224255998,-1.0,0.1874630224255998,False,0.014807,-0.267292,-0.12624249999999998,-1.0,0.141049,False,fires_neither_background,0.16425601121279992
cg19725377,14,69069262.0,-0.2212632751470377,-0.0766421950595413,-0.1489527351032895,-1.0,0.1489527351032895,False,-0.323302,-0.194853,-0.25907749999999996,-1.0,0.259078,False,fires_neither_background,0.20401536755164473
cg19727767,20,13299554.0,-0.1073615018232336,-0.2761570358562359,-0.19175926883973476,-1.0,0.1917592688397347,False,0.044444,-0.158208,-0.056881999999999995,-1.0,0.101326,False,fires_neither_background,0.14654263441986737
cg19728345,5,1394205.0,0.5849779953657497,-0.1051718847994101,0.2399030552831698,1.0,0.3450749400825799,False,0.08443,0.119167,0.1017985,1.0,0.101799,False,fires_neither_background,0.22343697004128993
cg19735250,17,45241243.0,-0.020844705349405,-0.0464056254983748,-0.0336251654238899,-1.0,0.0336251654238899,False,0.044331,0.065979,0.055154999999999996,1.0,0.055155,False,fires_neither_background,0.04439008271194495
cg19740707,6,149430193.0,-0.1155029576253838,-0.4689989600877116,-0.29225095885654767,-1.0,0.2922509588565476,False,0.211271,0.05634,0.1338055,1.0,0.133805,False,fires_neither_background,0.2130279794282738
cg19750321,1,150836497.0,-0.5027958104801312,-0.437070768054023,-0.4699332892670771,-1.0,0.4699332892670771,True,-0.060343,0.109583,0.02462,1.0,0.084963,False,fires_breast_only,0.27744814463353856
cg19755435,14,88006657.0,-0.5965904811716829,-0.3615403327229616,-0.47906540694732225,-1.0,0.4790654069473222,True,-0.02355,0.200727,0.08858849999999999,1.0,0.112138,False,fires_breast_only,0.2956017034736611
cg19755714,4,139921748.0,-0.0535508451585267,0.0894280473517463,0.0179386010966098,1.0,0.0714894462551365,False,0.006721,0.178718,0.0927195,1.0,0.09272,False,fires_neither_background,0.08210472312756825
cg19756313,5,83226221.0,0.2542265271887925,0.0861274357013405,0.17017698144506652,1.0,0.1701769814450665,False,-0.081622,-0.020724,-0.051172999999999996,-1.0,0.051173,False,fires_neither_background,0.11067499072253324
cg19757422,20,37344661.0,-0.7077501069196339,-0.1022606933320563,-0.4050054001258451,-1.0,0.4050054001258451,False,0.076411,-0.170034,-0.04681149999999999,-1.0,0.123222,False,fires_neither_background,0.26411370006292256
cg19758142,3,172648152.0,-1.080592861972426,-0.3778305360548153,-0.7292116990136207,-1.0,0.7292116990136207,True,0.120028,0.104599,0.1123135,1.0,0.112313,False,fires_breast_only,0.42076234950681035
cg19758848,13,44377568.0,-0.6863197931517191,-0.5745704527555672,-0.6304451229536432,-1.0,0.6304451229536432,True,0.190411,-0.062369,0.064021,1.0,0.12639,False,fires_breast_only,0.3784175614768216
cg19760666,1,12558502.0,-0.6751937646537666,-0.3677323513858538,-0.5214630580198102,-1.0,0.5214630580198102,True,0.157383,-0.034727,0.061327999999999994,1.0,0.096055,False,fires_breast_only,0.3087590290099051
cg19763774,1,115082981.0,,-1.2631673063722435,,,,False,0.167575,-0.069479,0.049048,1.0,0.118527,False,fires_neither_background,
cg19788250,21,26167902.0,-0.94508380721889,-0.4594283759683243,-0.7022560915936071,-1.0,0.7022560915936071,True,-0.057846,-0.197667,-0.1277565,-1.0,0.127756,False,fires_breast_only,0.41500604579680356
cg19794481,12,6964077.0,-0.5890482599451428,0.3112515555176598,-0.13889835221374147,-1.0,0.4501499077314013,False,0.065085,-0.196368,-0.06564149999999999,-1.0,0.130726,False,fires_neither_background,0.29043795386570065
cg19795556,10,58734425.0,-0.4523240852257388,-1.0322703576701466,-0.7422972214479427,-1.0,0.7422972214479427,True,-0.092753,0.04364,-0.024556500000000002,-1.0,0.068196,False,fires_breast_only,0.4052466107239714
cg19797087,3,183555654.0,0.1254652366930053,-0.093197700590065,0.016133768051470147,1.0,0.1093314686415351,False,-0.194729,0.138183,-0.028273000000000006,-1.0,0.166456,False,fires_neither_background,0.13789373432076754
cg19798702,3,197520880.0,-0.7035141751015981,-0.2020951034041507,-0.4528046392528744,-1.0,0.4528046392528744,False,-0.059278,0.02738,-0.015948999999999998,-1.0,0.043329,False,fires_neither_background,0.2480668196264372
cg19809636,10,132848136.0,0.0634405541809118,0.2829562203533194,0.17319838726711562,1.0,0.1731983872671156,False,-0.085827,0.168701,0.041436999999999995,1.0,0.127264,False,fires_neither_background,0.1502311936335578
cg19811337,11,65607192.0,0.6112584384922096,0.248994533292884,0.4301264858925468,1.0,0.4301264858925468,False,0.067014,0.063714,0.065364,1.0,0.065364,False,fires_neither_background,0.24774524294627343
cg19811994,3,50336210.0,-0.5443605024526186,-0.1375982524916339,-0.34097937747212625,-1.0,0.3409793774721262,False,0.007872,0.071807,0.0398395,1.0,0.03984,False,fires_neither_background,0.1904096887360631
cg19819320,15,78134125.0,-0.0364955582357516,-0.372158835010063,-0.20432719662290733,-1.0,0.2043271966229073,False,-0.007005,-0.153469,-0.080237,-1.0,0.080237,False,fires_neither_background,0.14228209831145366
cg19822764,17,28405356.0,-0.4080691159623605,0.3620541451925804,-0.02300748538489006,-1.0,0.3850616305774704,False,0.116876,-0.144328,-0.013726000000000009,-1.0,0.130602,False,fires_neither_background,0.2578318152887352
cg19827875,1,201649156.0,-0.1313909126698759,-0.0414366011522614,-0.08641375691106865,-1.0,0.0864137569110687,False,0.034344,-0.005986,0.014179,1.0,0.020165,False,fires_neither_background,0.05328937845553435
cg19829001,17,76643996.0,-1.2606035647054803,-0.670772585814406,-0.9656880752599432,-1.0,0.9656880752599432,True,0.12675,0.10233,0.11454,1.0,0.11454,False,fires_breast_only,0.5401140376299716
cg19836174,5,150541578.0,-0.9202997014295244,-0.0360164783662015,-0.47815808989786296,-1.0,0.4781580898978629,False,-0.077863,0.195417,0.058777,1.0,0.13664,False,fires_neither_background,0.30739904494893144
cg19836199,21,35049644.0,1.2330136530531912,0.0464834541664768,0.639748553609834,1.0,0.6397485536098341,False,-0.047776,0.239413,0.0958185,1.0,0.143595,False,fires_neither_background,0.39167177680491705
cg19839825,19,7551125.0,-0.435705106444979,0.0265493745830151,-0.20457786593098196,-1.0,0.2311272405139971,False,0.050492,-0.104933,-0.027220499999999998,-1.0,0.077713,False,fires_neither_background,0.15442012025699856
cg19851816,22,50219478.0,0.2516983357505778,-0.257763442468825,-0.0030325533591235854,-1.0,0.2547308891097014,False,-0.208156,-0.19192,-0.200038,-1.0,0.200038,False,fires_neither_background,0.22738444455485068
cg19853565,19,2540909.0,-0.4061526997367145,0.1464519593078909,-0.1298503702144118,-1.0,0.2763023295223027,False,0.042448,-0.039029,0.0017094999999999992,1.0,0.040739,False,fires_neither_background,0.15852066476115134
cg19856705,1,234531754.0,-0.1852789030222506,-0.1171911032376235,-0.15123500312993704,-1.0,0.151235003129937,False,0.078177,0.135847,0.107012,1.0,0.107012,False,fires_neither_background,0.1291235015649685
cg19860160,1,1110002.0,0.0616389550290309,0.4119716873518541,0.23680532119044248,1.0,0.2368053211904425,False,-0.179018,-0.039516,-0.109267,-1.0,0.109267,False,fires_neither_background,0.17303616059522126
cg19860717,1,214378017.0,-0.4590707244203429,-0.0148475222247899,-0.2369591233225664,-1.0,0.2369591233225664,False,0.164425,-0.014594,0.0749155,1.0,0.089509,False,fires_neither_background,0.1632340616612832
cg19861260,7,87599433.0,0.006008674626479,0.677797455490953,0.34190306505871604,1.0,0.341903065058716,False,0.046113,0.085189,0.065651,1.0,0.065651,False,fires_neither_background,0.203777032529358
cg19861858,8,1069352.0,0.3520221156045962,0.8648249203485472,0.6084235179765717,1.0,0.6084235179765717,True,0.051911,0.164873,0.10839199999999999,1.0,0.108392,False,fires_breast_only,0.35840775898828586
cg19861914,13,75759903.0,-0.1109497706335001,0.0201417408053313,-0.0454040149140844,-1.0,0.0655457557194157,False,0.143041,-0.047756,0.047642500000000004,1.0,0.095399,False,fires_neither_background,0.08047237785970784
cg19872463,12,6772463.0,0.4556146185756406,0.2387280243267002,0.3471713214511704,1.0,0.3471713214511704,False,0.104179,0.144889,0.12453399999999999,1.0,0.124534,False,fires_neither_background,0.2358526607255852
cg19878326,6,30110855.0,0.2982696995958575,-0.0539988928867464,0.12213540335455554,1.0,0.176134296241302,False,-0.007545,0.120129,0.056292,1.0,0.063837,False,fires_neither_background,0.119985648120651
cg19880790,4,85827887.0,-0.5105466105217261,0.3088547982504953,-0.10084590613561542,-1.0,0.4097007043861107,False,0.246021,-0.080677,0.082672,1.0,0.163349,False,fires_neither_background,0.28652485219305535
cg19889066,5,75034600.0,-0.2772318701069871,-0.5123106386957859,-0.3947712544013865,-1.0,0.3947712544013865,False,-0.116938,-0.055923,-0.0864305,-1.0,0.08643,False,fires_neither_background,0.24060062720069325
cg19896129,1,62690779.0,-0.3091143600665157,-0.4458763126840382,-0.377495336375277,-1.0,0.377495336375277,True,0.018853,0.120873,0.069863,1.0,0.069863,False,fires_breast_only,0.2236791681876385
cg19901523,14,106845058.0,0.8190374161230346,0.1220286590203447,0.4705330375716896,1.0,0.4705330375716897,False,-0.203878,-0.145288,-0.174583,-1.0,0.174583,False,fires_neither_background,0.32255801878584484
cg19911494,5,9169646.0,-0.9491932406998822,-0.1264114808631127,-0.5378023607814975,-1.0,0.5378023607814975,False,-0.065179,0.034463,-0.015358,-1.0,0.049821,False,fires_neither_background,0.29381168039074873
cg19913426,17,57136239.0,-0.009132409787379,-0.4880169629913337,-0.24857468638935634,-1.0,0.2485746863893563,False,-0.133502,-0.189211,-0.1613565,-1.0,0.161357,False,fires_neither_background,0.20496584319467814
cg19918549,14,100065463.0,0.0689012752864855,0.3633321793683497,0.2161167273274176,1.0,0.2161167273274176,False,0.062773,0.168106,0.1154395,1.0,0.115439,False,fires_neither_background,0.1657778636637088
cg19919590,1,30756722.0,0.1602770786605194,-0.5320576817645069,-0.1858903015519937,-1.0,0.3461673802125131,False,-0.14871,-0.114291,-0.13150050000000002,-1.0,0.1315,False,fires_neither_background,0.23883369010625655
cg19921377,19,7515323.0,-0.3706435169155143,-0.2577785825333595,-0.3142110497244369,-1.0,0.3142110497244369,False,-0.095222,-0.181097,-0.1381595,-1.0,0.13816,False,fires_neither_background,0.22618552486221846
cg19931491,11,125458112.0,-0.5269094644510512,-0.289275699484619,-0.40809258196783516,-1.0,0.4080925819678351,False,-0.099101,-0.034479,-0.06679,-1.0,0.06679,False,fires_neither_background,0.23744129098391756
cg19934194,7,6246518.0,-0.8078209926765251,-0.213728263394884,-0.5107746280357045,-1.0,0.5107746280357045,False,0.107284,0.002294,0.054789000000000004,1.0,0.054789,False,fires_neither_background,0.28278181401785224
cg19939130,1,159008678.0,-0.4383539978173372,0.1724534238146703,-0.13295028700133343,-1.0,0.3054037108160038,False,-0.110046,0.121175,0.0055645,1.0,0.115611,False,fires_neither_background,0.21050735540800192
cg19947463,7,1073601.0,-0.1247807102609178,-0.4336493407802951,-0.27921502552060645,-1.0,0.2792150255206065,False,-0.10394,-0.193824,-0.14888200000000001,-1.0,0.148882,False,fires_neither_background,0.21404851276030323
cg19948701,17,77475111.0,-0.7610288851664571,-0.0965398512692576,-0.4287843682178573,-1.0,0.4287843682178573,False,0.030349,0.079063,0.054706,1.0,0.054706,False,fires_neither_background,0.24174518410892865
cg19955173,3,195876826.0,-0.513004569580746,0.1295784060314499,-0.19171308177464808,-1.0,0.3212914878060979,False,0.050296,0.127045,0.0886705,1.0,0.08867,False,fires_neither_background,0.20498074390304893
cg19958593,14,86799273.0,0.0283011533821879,-0.2715400239865839,-0.121619435302198,-1.0,0.1499205886843859,False,0.048941,-0.227959,-0.089509,-1.0,0.13845,False,fires_neither_background,0.14418529434219296
cg19959477,12,52216489.0,-0.9420547142808486,-0.1322661717556754,-0.537160443018262,-1.0,0.537160443018262,False,0.104551,0.137516,0.1210335,1.0,0.121034,False,fires_neither_background,0.329097221509131
cg19966212,5,150413220.0,0.815832955000067,0.0557439723991564,0.4357884636996117,1.0,0.4357884636996117,False,-0.160996,-0.028388,-0.094692,-1.0,0.094692,False,fires_neither_background,0.26524023184980583
cg19972068,7,7536720.0,-1.0410412612953377,-0.4009278454488865,-0.7209845533721121,-1.0,0.7209845533721121,True,-0.001146,-0.089618,-0.045382,-1.0,0.045382,False,fires_breast_only,0.38318327668605606
cg19974227,4,3370149.0,0.8009138155628879,0.5483589780829181,0.674636396822903,1.0,0.674636396822903,True,-0.08216,-0.067157,-0.07465849999999999,-1.0,0.074658,False,fires_breast_only,0.3746471984114515
cg19982684,3,128684192.0,-0.2210877175999093,-0.0402602007509709,-0.1306739591754401,-1.0,0.1306739591754401,False,-0.328085,-0.320238,-0.3241615,-1.0,0.324162,True,fires_AD_only,0.22741797958772006
cg19986012,17,48550486.0,-0.6187140737606617,0.0737983002926756,-0.272457886733993,-1.0,0.3462561870266686,False,-0.072491,-0.126488,-0.0994895,-1.0,0.099489,False,fires_neither_background,0.2228725935133343
cg19996406,8,8461264.0,-0.26096416748626,-0.0487300196489165,-0.15484709356758825,-1.0,0.1548470935675883,False,-0.057689,0.160196,0.05125350000000001,1.0,0.108942,False,fires_neither_background,0.13189454678379414
cg20000107,7,85832.0,-0.9632019123280828,-0.5154658406248183,-0.7393338764764505,-1.0,0.7393338764764505,True,0.087175,0.00065,0.0439125,1.0,0.043913,False,fires_breast_only,0.39162343823822526
cg20001775,13,38637049.0,-0.169960274777607,-0.5030671869852668,-0.3365137308814369,-1.0,0.3365137308814369,False,0.04979,0.093166,0.071478,1.0,0.071478,False,fires_neither_background,0.20399586544071843
cg20003050,2,57802368.0,-0.9173850879235246,-0.3011852328334937,-0.6092851603785091,-1.0,0.6092851603785091,True,0.086331,0.011804,0.0490675,1.0,0.049068,False,fires_breast_only,0.32917658018925455
cg20003329,1,2515242.0,-0.2560951109158394,-0.154635038847859,-0.2053650748818492,-1.0,0.2053650748818492,False,0.105511,-0.030422,0.037544499999999995,1.0,0.067966,False,fires_neither_background,0.1366655374409246
cg20036996,8,143824206.0,-0.087468099576383,0.6340871630320253,0.27330953172782113,1.0,0.3607776313042041,False,-0.022374,0.053171,0.0153985,1.0,0.037773,False,fires_neither_background,0.19927531565210205
cg20042662,8,142454219.0,0.0388732682893248,0.0126203216736967,0.02574679498151075,1.0,0.0257467949815108,False,-0.097213,0.011124,-0.0430445,-1.0,0.054168,False,fires_neither_background,0.0399573974907554
cg20049422,15,25799142.0,0.5181976645163964,-0.2034484777979057,0.15737459335924533,1.0,0.360823071157151,False,-0.173097,-0.123876,-0.1484865,-1.0,0.148487,False,fires_neither_background,0.2546550355785755
cg20057103,11,121870011.0,-0.4695353002660552,0.1901754388348175,-0.13967993071561885,-1.0,0.3298553695504364,False,0.086084,-0.023684,0.0312,1.0,0.054884,False,fires_neither_background,0.19236968477521818
cg20059312,2,233013147.0,-0.4325012381213526,0.3428027594342337,-0.044849239343559444,-1.0,0.3876519987777931,False,0.019723,0.003314,0.011518500000000001,1.0,0.011518,False,fires_neither_background,0.19958499938889657
cg20066782,7,102934057.0,-1.3718364624806212,-0.4555510932653491,-0.9136937778729851,-1.0,0.9136937778729852,True,0.243796,0.051176,0.147486,1.0,0.147486,False,fires_breast_only,0.5305898889364926
cg20066792,20,4684049.0,-0.3681819208950026,-0.7131105926774297,-0.5406462567862161,-1.0,0.5406462567862161,True,-0.218864,0.081603,-0.06863050000000001,-1.0,0.150234,False,fires_breast_only,0.34544012839310806
cg20068209,6,75278852.0,-0.8063238214221654,-0.3437755564185223,-0.5750496889203438,-1.0,0.5750496889203439,True,-0.136348,0.029656,-0.053346,-1.0,0.083002,False,fires_breast_only,0.32902584446017197
cg20069407,11,121590264.0,0.0046467711628064,-0.1303678315608799,-0.06286053019903674,-1.0,0.0675073013618431,False,-0.138054,-0.187912,-0.162983,-1.0,0.162983,False,fires_neither_background,0.11524515068092155
cg20072118,12,52259853.0,0.0015024386674567,-0.0026232386768994,-0.0005604000047213501,-1.0,0.0020628386721781,False,-0.17495,-0.046621,-0.1107855,-1.0,0.110785,False,fires_neither_background,0.05642391933608905
cg20077343,11,1036307.0,-0.3158892968244055,0.4049226329353467,0.04451666805547061,1.0,0.3604059648798761,False,0.045969,-0.019935,0.013017,1.0,0.032952,False,fires_neither_background,0.19667898243993803
cg20079298,15,40280125.0,-0.2564242236583283,-0.0362479985862241,-0.14633611112227618,-1.0,0.1463361111222762,False,-0.072208,0.093641,0.010716500000000004,1.0,0.082924,False,fires_neither_background,0.1146300555611381
cg20090497,12,10809838.0,-0.2287406950987028,-0.1836039037837766,-0.20617229944123971,-1.0,0.2061722994412397,False,0.203692,0.193206,0.198449,1.0,0.198449,False,fires_neither_background,0.20231064972061985
cg20098854,8,948407.0,0.3985305398796165,-0.1172767926446742,0.14062687361747117,1.0,0.2579036662621454,False,-0.098201,-0.137651,-0.117926,-1.0,0.117926,False,fires_neither_background,0.1879148331310727
cg20102336,12,112938876.0,0.1396772944640718,0.0438152152849789,0.09174625487452534,1.0,0.0917462548745254,False,-0.185583,-0.223638,-0.2046105,-1.0,0.204611,False,fires_neither_background,0.14817862743726268
cg20102877,2,27442771.0,-0.4190644023217308,-0.0912747073230893,-0.25516955482241005,-1.0,0.25516955482241,False,0.005553,-0.171553,-0.083,-1.0,0.088553,False,fires_neither_background,0.171861277411205
cg20108600,8,124452306.0,0.5334153488237058,-0.323752435633452,0.10483145659512688,1.0,0.4285838922285789,False,0.020583,0.013248,0.0169155,1.0,0.016915,False,fires_neither_background,0.22274944611428946
cg20113693,19,55229389.0,-0.7586502420567454,-0.4466951099229182,-0.6026726759898318,-1.0,0.6026726759898318,True,0.069627,0.150472,0.1100495,1.0,0.110049,False,fires_breast_only,0.35636083799491586
cg20114113,10,91632206.0,-0.6366038751968534,-0.2468284553915196,-0.44171616529418645,-1.0,0.4417161652941865,False,0.009966,-0.06113,-0.025582,-1.0,0.035548,False,fires_neither_background,0.23863208264709326
cg20116828,19,13096788.0,0.2602460710749679,0.2945134359544121,0.27737975351469,1.0,0.27737975351469,False,0.118697,0.154133,0.136415,1.0,0.136415,False,fires_neither_background,0.20689737675734501
cg20124336,10,88405102.0,-2.166394596794949,-1.886417305136717,-2.0264059509658328,-1.0,2.0264059509658328,True,0.244139,-0.051861,0.096139,1.0,0.148,False,fires_breast_only,1.0872029754829164
cg20127102,11,57430226.0,-0.5043263192955142,0.0216196195059404,-0.2413533498947869,-1.0,0.2629729694007273,False,0.140455,-0.026731,0.056861999999999996,1.0,0.083593,False,fires_neither_background,0.17328298470036363
