cpg,bc_hc,bc_case,delta_bc,mean_beta_hc,mean_beta_case,sd_beta_hc,sd_beta_case,delta_var,bimodal_in_hc,lost_in_case,loss_of_bimodality,in_residual_concordant
cg17943647,0.326915321692008,0.5784645053611475,0.2515491836691395,0.9187561316348196,0.9185883726708075,0.00637902826486229,0.010094893795144578,6.12148791313365e-05,False,False,False,False
cg17947174,0.6282323867907375,0.6938641139250558,0.06563172713431831,0.9779794692144373,0.9782470310559006,0.002206101019707986,0.002397777870816956,8.824570086228804e-07,True,False,False,False
cg17949402,0.5319502249789051,0.5308787317426098,-0.0010714932362952956,0.06563377494692144,0.06759037888198759,0.028193864272898193,0.02649838427738192,-9.272961332680379e-05,False,False,False,False
cg17957235,0.5965349922939762,0.4349784728166343,-0.1615565194773419,0.8594086730360935,0.8609771242236024,0.045295863915862745,0.03726563248067141,-0.0006629879236998847,True,True,True,False
cg17958763,0.3062678372609339,0.375258899429496,0.0689910621685621,0.8323856242038217,0.8312795155279503,0.013727396942849794,0.01808342417453951,0.000138568803049758,False,False,False,False
cg17970299,0.5039111097494562,0.5207713055542306,0.01686019580477438,0.8823080276008494,0.8765025341614908,0.07091783537747677,0.08074606145170729,0.0014905870653359942,False,False,False,False
cg17976576,0.16190272333163144,0.34952802715460013,0.1876253038229687,0.012230123142250528,0.012342465838509316,0.0010765599022356327,0.0010801723938280402,7.791177286603789e-09,False,False,False,False
cg17979445,0.4638784842159791,0.4798842123837644,0.016005728167785283,0.9231547622080679,0.9229647639751554,0.006593674263756605,0.007802292077905313,1.73992213724178e-05,False,False,False,False
cg17979616,0.7141595101816588,0.7112911962390748,-0.002868313942584022,0.8672125966029722,0.8648105217391305,0.04283774051398262,0.04805328179038438,0.0004740458784827789,True,False,False,False
cg17983632,0.36022285169277324,0.41118483954909346,0.05096198785632022,0.9295057898089173,0.929279099378882,0.008698657184239254,0.007969452591148408,-1.2154462206355118e-05,False,False,False,False
cg17989313,0.3233798501511268,0.29531968619563115,-0.028060163955495654,0.8483816305732484,0.8509495341614907,0.016599350504066433,0.018372232777356928,6.200050006853767e-05,False,False,False,True
cg17993073,0.31850581586889287,0.9714788348704402,0.6529730190015473,0.9418457346072187,0.9377253229813663,0.005906458489928341,0.041760719207109345,0.0017090714168017849,False,False,False,False
cg18000693,0.3176743749281947,0.2553703781836809,-0.06230399674451381,0.953123736730361,0.952629590062112,0.003978561725408072,0.004564813874179384,5.0085723030185405e-06,False,False,False,False
cg18008451,0.4392207714595994,0.48395763718927454,0.04473686572967511,0.8869997048832273,0.8873504906832298,0.0221947038808226,0.025924261585944453,0.00017946245841907356,False,False,False,False
cg18011872,0.1262310922856356,0.1964490597882777,0.07021796750264211,0.9375478492569,0.9375499627329194,0.009674472963631492,0.009702669270546253,5.463638495658375e-07,False,False,False,False
cg18015809,0.31900913474188014,0.38543320030522693,0.06642406556334679,0.9177741486199577,0.9163700434782608,0.011920478209706098,0.01530037792603006,9.200376393127003e-05,False,False,False,False
cg18017849,0.1415249028755862,0.1372032786082157,-0.004321624267370483,0.9253683205944798,0.9258603416149068,0.011165039627431105,0.011246836189072011,1.833214381712924e-06,False,False,False,False
cg18025430,0.5469666159265221,0.4888954488172985,-0.058071167109223554,0.09414980042462846,0.09071498757763975,0.03075157214432002,0.03010200782215108,-3.9528314422474105e-05,False,False,False,False
cg18031663,0.4657838731749314,0.5882045967141523,0.12242072353922084,0.886096738853503,0.8864159316770186,0.02325760591953207,0.030138974919140044,0.00036744157606829943,False,False,False,False
cg18038269,0.38954747783825544,0.40980485066014016,0.020257372821884723,0.9572815307855626,0.9577868074534162,0.00830234692649494,0.007923209449550363,-6.151716506435823e-06,False,False,False,False
cg18040181,0.3542222079782656,0.9385075083201254,0.5842853003418598,0.9320261762208067,0.9249066956521741,0.009566357738647125,0.06402564526910716,0.00400776805174177,False,False,False,False
cg18044543,0.3110775647832039,0.4598904344509354,0.1488128696677315,0.2617136666666666,0.24324720496894411,0.06810962770351969,0.07251916669725304,0.0006201081525519176,False,False,False,True
cg18046677,0.5713673656376621,0.6257859302933151,0.05441856465565298,0.8785893566878981,0.8692964223602485,0.04057255797583251,0.05160072822228866,0.0010165026923682073,True,False,False,False
cg18049030,0.38279047565134894,0.18915449204158433,-0.1936359836097646,0.04053667303609342,0.041296161490683235,0.006810340640970806,0.007807576164294381,1.4577505915199117e-05,False,False,False,False
cg18049182,0.34440525671612554,0.3819274036925773,0.03752214697645179,0.18426364543524415,0.1763955403726708,0.05234219971137133,0.06009404887694723,0.0008715888397998412,False,False,False,False
cg18051527,0.7056229050624151,0.44480548878061127,-0.2608174162818038,0.08632171549893843,0.07889819254658384,0.04036711918370232,0.02543526111855241,-0.0009825518030222836,True,True,True,False
cg18056695,0.4793233814736006,0.46484567580785663,-0.014477705665743967,0.12555672823779193,0.1208349751552795,0.04638922702087278,0.047072720279763725,6.388061094280556e-05,False,False,False,False
cg18058230,0.34733212165221067,0.38958004122992895,0.042247919577718285,0.14222630997876853,0.12885198136645964,0.044208159396797383,0.04576269767691149,0.00013986314141575546,False,False,False,False
cg18069290,0.3470405015302732,0.8711842804217991,0.5241437788915259,0.02444685138004246,0.02570334782608696,0.0031668727448573666,0.01113742243590324,0.00011401309553364043,False,False,False,False
cg18071071,0.5964619964340893,0.6718327119247902,0.07537071549070096,0.14636252441613587,0.1449938944099379,0.12261055897988792,0.11048915023649394,-0.002825496853378044,True,False,False,False
cg18075011,0.33452384033570365,0.40433220235595424,0.06980836202025059,0.9493002080679406,0.9502884099378882,0.00831115863464491,0.009358845859981918,1.851263798066804e-05,False,False,False,False
cg18080303,0.2910469976812094,0.3492559707792131,0.05820897309800371,0.8892828747346072,0.887694198757764,0.012914684905803553,0.01228715570769934,-1.5814890830941655e-05,False,False,False,False
cg18080532,0.3641753757679844,0.35296686730594595,-0.011208508462038469,0.9231287685774947,0.9231584596273292,0.006997369290437313,0.006429552870334171,-7.62402687433281e-06,False,False,False,False
cg18081760,0.3272156227626027,0.45559794931449077,0.12838232655188808,0.10436614649681529,0.09586284472049689,0.03036253273554087,0.03127718574247829,5.637895385269642e-05,False,False,False,True
cg18085435,0.46514043725197585,0.4328697178441952,-0.032270719407780646,0.8285258067940552,0.8290925900621119,0.033081614703619935,0.037111439569301276,0.0002828657155071377,False,False,False,False
cg18085627,0.3446689482040872,0.44910993117013986,0.10444098296605264,0.14124215498938428,0.13881134782608695,0.039283186371760634,0.04287832653644217,0.0002953821550472802,False,False,False,False
cg18085683,0.38380936861880627,0.39406133311915453,0.010251964500348265,0.9051660636942676,0.9070574658385092,0.014010526682742849,0.012753306333570451,-3.364803548996115e-05,False,False,False,False
cg18086520,0.49551688579645514,0.4276245590632742,-0.06789232673318096,0.9084096284501061,0.9106454347826088,0.017702273840841044,0.014113772327403563,-0.00011417192982634254,False,False,False,False
cg18087306,0.32764390528391585,0.41188339740736013,0.08423949212344428,0.18434068577494694,0.18131439130434784,0.05240514739058285,0.05726469046598152,0.000532945301135962,False,False,False,False
cg18088587,0.14825725414199153,0.3510991656710091,0.20284191152901754,0.9135256815286623,0.9139917888198756,0.006520893594329921,0.00612188885415475,-5.044530125948837e-06,False,False,False,False
cg18089519,0.5409123334585738,0.7507877843084281,0.20987545084985426,0.9499352590233545,0.9509423602484472,0.013534460560535057,0.02324293599342411,0.000357052450929731,False,False,False,False
cg18090390,0.5830210381692543,0.6016639179927429,0.018642879823488556,0.8973026857749469,0.89870499378882,0.0236756916552002,0.025947901744528615,0.00011275522959159484,True,False,False,False
cg18091964,0.9627235899371506,0.9387571857793979,-0.02396640415775264,0.30011079830148624,0.2943491366459627,0.22128202464566515,0.22178559177783327,0.00022311428895894353,True,False,False,False
cg18094824,0.25773138437909243,0.28133495929331037,0.02360357491421794,0.01900795541401274,0.01875031055900621,0.0025202513037746997,0.002562555156079633,2.1502229377223817e-07,False,False,False,False
cg18095824,0.3838031979842807,0.45787429546352376,0.07407109747924306,0.9059273290870489,0.9070756708074533,0.012843342770610234,0.014108109186198729,3.4087291286318797e-05,False,False,False,False
cg18099408,0.28238191970207555,0.36908446852898114,0.08670254882690559,0.975934813163482,0.9762924534161491,0.001792275509286465,0.0017670154673570014,-8.990783930917543e-08,False,False,False,False
cg18106968,0.14699838837769996,0.2824751272170596,0.13547673883935962,0.9100119363057325,0.9102160434782608,0.011375754263334108,0.01119739391518615,-4.026154567916292e-06,False,False,False,False
cg18113826,0.6721189077840329,0.6261110791968667,-0.04600782858716623,0.20711488959660299,0.19452913043478262,0.09189578209995415,0.0926302780461207,0.000135533643139377,True,False,False,False
cg18117039,0.4347066764752197,0.4784019391216308,0.043695262646411104,0.1280756093418259,0.11566450310559008,0.044346174556168995,0.039235124610182553,-0.00042718819458965754,False,False,False,False
cg18119644,0.13148741106131864,0.4188085527027109,0.2873211416413922,0.9701030785562632,0.9702814347826088,0.002766871770780757,0.002510821115149906,-1.3513567236608256e-06,False,False,False,False
cg18127159,0.3275375612626709,0.6147216120409181,0.2871840507782472,0.9334452080679405,0.9328889254658386,0.00628715498010425,0.009294759425714574,4.686423503806025e-05,False,False,False,False
cg18127823,0.4995996304296799,0.5806982517529631,0.08109862132328316,0.9352749702760085,0.9318958136645961,0.015444948812350786,0.023400925916564973,0.00030905688993642625,False,False,False,False
cg18132787,0.37719300600648775,0.4723363961473933,0.09514339014090556,0.035351273885350316,0.03527427329192546,0.008998195661408871,0.007946559249124411,-1.7819721261152705e-05,False,False,False,False
cg18146737,0.841903661433395,0.81319750579549,-0.028706155637905018,0.9302138917197452,0.9230254161490684,0.07730691088693002,0.08256944858863953,0.0008413553693522469,True,False,False,False
cg18153957,0.3279697701324341,0.34710729525228584,0.019137525119851728,0.9167823036093418,0.9160634968944099,0.007763849900933235,0.008620961044254456,1.404360404233188e-05,False,False,False,False
cg18155888,0.5585982629420269,0.5521336313919302,-0.006464631550096689,0.8621759936305733,0.8709101055900622,0.058561617420384224,0.06114455961812981,0.00030919413600358214,True,True,True,False
cg18158859,0.4978616718278676,0.5307014595328204,0.03283978770495283,0.11927660084925688,0.11326331055900622,0.034324796600626525,0.03757521299910289,0.0002337049702535684,False,False,False,False
cg18158888,0.28093109151108325,0.40488255010432667,0.12395145859324341,0.889864736730361,0.8900196645962732,0.012391648727332673,0.012947207219582195,1.4077216605195864e-05,False,False,False,False
cg18165707,0.7270986980273271,0.36047119164781655,-0.3666275063795105,0.9699978747346073,0.9703058012422359,0.004801319701031086,0.0022976233639890693,-1.7773597748760785e-05,True,True,True,False
cg18169971,0.2503789790430917,0.4028802398882434,0.1525012608451517,0.6165024777070063,0.607100043478261,0.051050152276671125,0.05439762432167279,0.000352983484370537,False,False,False,True
cg18173972,0.12914347104820703,0.3391884727990014,0.21004500175079435,0.9051820573248407,0.905096099378882,0.008176131988443653,0.007486116362311112,-1.0807196102389407e-05,False,False,False,False
cg18174222,0.1760319577819597,0.336364540984385,0.1603325832024253,0.9262252866242038,0.9263073602484473,0.006622120764995335,0.0069949247195312935,5.076488405727547e-06,False,False,False,False
cg18181229,0.6572903082351617,0.6504652863711954,-0.006825021863966274,0.909345473460722,0.9063340186335405,0.03963744370467545,0.043910132681488225,0.00035697280866458484,True,False,False,False
cg18183817,0.35969551163253455,0.4326379669068617,0.07294245527432713,0.9664443397027601,0.966469347826087,0.0022908069690532385,0.00259955796064656,1.5099050212980159e-06,False,False,False,False
cg18185980,0.5606160073249072,0.37918776508738433,-0.1814282422375229,0.9141379554140128,0.915104801242236,0.015520564477016998,0.009513519794100835,-0.00015038086281249352,True,True,True,False
cg18196829,0.21336888038402319,0.46629946428251307,0.2529305838984899,0.9624974777070064,0.9623221614906832,0.006010134654121502,0.0058079145470864,-2.3898471744143675e-06,False,False,False,False
cg18200075,0.4646046544931658,0.5437903005412891,0.07918564604812328,0.851508059447983,0.8503856086956522,0.028947060151848863,0.03356309131363162,0.00028854880709241787,False,False,False,False
cg18201077,0.6497922034385175,0.4911071396147651,-0.15868506382375241,0.01592789171974522,0.0161602049689441,0.0029585271477536117,0.0021806240881855716,-3.9977614700199665e-06,True,True,True,False
cg18205668,0.3070869854435568,0.3780028207813953,0.07091583533783852,0.024201454352441615,0.024271931677018632,0.004092772370163737,0.003903664238770132,-1.5121911849229007e-06,False,False,False,False
cg18207099,0.6523326787876513,0.6719689259467029,0.019636247159051545,0.9657062186836518,0.9655456149068323,0.004831154119298633,0.004684490113745187,-1.3956024986397574e-06,True,False,False,False
cg18210128,0.4016444779587165,0.6077311819531434,0.20608670399442686,0.8970991380042463,0.8936741490683229,0.02177074992043075,0.025073868030085423,0.0001547333058922043,False,False,False,False
cg18218190,0.29950087466694436,0.40296502813182755,0.10346415346488319,0.8177076666666666,0.8198946397515529,0.01998109652203039,0.018649055864357045,-5.14569335907851e-05,False,False,False,False
cg18218772,0.5674141746335398,0.5280396684087422,-0.039374506224797656,0.875265940552017,0.8769065031055902,0.031598371642341354,0.03699094926669973,0.0003698732372040309,True,True,True,False
cg18243542,0.15064553208768366,0.5063381122423214,0.3556925801546377,0.9059404203821656,0.9047075962732918,0.008611691179791244,0.00948091183733063,1.5726464291141752e-05,False,False,False,False
cg18246056,0.3376572139767417,0.4788197997004289,0.14116258572368723,0.9650348237791931,0.9650855962732919,0.0035486190422723625,0.0034141178131745914,-9.364966649419642e-07,False,False,False,False
cg18257996,0.5384011537140229,0.44901368814661313,-0.08938746556740973,0.9351065201698514,0.9361197391304349,0.010889527556283625,0.008711141576683373,-4.2697822830038725e-05,False,False,False,False
cg18262801,0.4039724958175822,0.45654186992037227,0.052569374102790056,0.9094200127388534,0.9095505093167703,0.009731349513674051,0.009088306993823169,-1.2101839343309074e-05,False,False,False,False
cg18273417,0.1996923972103248,0.3546927648230547,0.15500036761272987,0.03152820382165605,0.031223677018633534,0.0033029674415698484,0.0031266549289985708,-1.1336228750394113e-06,False,False,False,False
cg18281939,0.324955177156907,0.36063371857194454,0.03567854141503751,0.3141463375796178,0.30010488819875775,0.06538864823709968,0.07956571362551473,0.0020550274664622612,False,False,False,False
cg18285377,0.29831646319349403,0.4047402246913961,0.10642376149790206,0.10876131210191084,0.10226967080745343,0.025317142482495548,0.026112941152514876,4.092799215572407e-05,False,False,False,False
cg18292904,0.33900088479975465,0.3583070921297852,0.019306207330030523,0.914292526539278,0.9155038819875777,0.012863252909413243,0.011871734645987338,-2.4525191906792147e-05,False,False,False,False
cg18294691,0.524670823808699,0.54392747695088,0.019256653142180946,0.15066290870488325,0.1603439813664596,0.07289130120974034,0.07882287140968922,0.0008999032652193071,False,False,False,False
cg18297538,0.8378535880537924,0.8406112011842758,0.002757613130483394,0.027888424628450106,0.027750192546583854,0.010177261504658346,0.008753854790544796,-2.6946678040256586e-05,True,False,False,False
cg18303608,0.4051199149330579,0.44319505523836034,0.03807514030530246,0.8342121125265393,0.8357223416149067,0.03069127261502631,0.03240173879151889,0.00010791846198395611,False,False,False,False
cg18305324,0.20102257988426217,0.7533711551196162,0.552348575235354,0.6765170403397027,0.6717261552795031,0.02829914537647374,0.060432333950208215,0.0028512253576306935,False,False,False,False
cg18306516,0.3423779974772542,0.3565143805711644,0.014136383093910188,0.7245805732484076,0.7265063664596273,0.044286062623349096,0.05050510823133258,0.0005895106147794198,False,False,False,False
cg18316974,0.821001618291381,0.8034936191713222,-0.017507999120058737,0.9301073036093419,0.9254416459627329,0.049643235654048275,0.053055173945197126,0.00035040063615175395,True,False,False,False
cg18317439,0.3022987939533687,0.39716497623988345,0.09486618228651472,0.27070157112526544,0.2566435093167702,0.06568056543345398,0.07670575140163204,0.0015698356224307453,False,False,False,False
cg18320356,0.21380329409396384,0.26300357893363296,0.04920028483966912,0.04942387898089172,0.049693490683229806,0.008851274974647019,0.00876865843367588,-1.4556979503374366e-06,False,False,False,False
cg18322510,0.23791214677472522,0.48954119207166963,0.2516290452969444,0.6845794033970276,0.6847157267080746,0.11309173799342326,0.12798313708580847,0.0035899421759517484,False,False,False,False
cg18327319,0.39879868954618936,0.3563512467867599,-0.042447442759429466,0.9014381825902334,0.8997141863354039,0.014206586379495928,0.01355537861985279,-1.807880703051708e-05,False,False,False,False
cg18332838,0.31095403653160086,0.20421538837656886,-0.106738648155032,0.9282808322717623,0.9294479192546583,0.007193996945703142,0.005985254123651681,-1.5930325130096685e-05,False,False,False,True
cg18334345,0.41855072810125826,0.4555323860045763,0.03698165790331803,0.7982222250530786,0.8011265900621118,0.04928491902773626,0.05790464025873402,0.0009239441199228805,False,False,False,False
cg18342814,0.34287736041920003,0.3622408662530009,0.019363505833800865,0.8546519150743099,0.850541602484472,0.023790325506998482,0.02445235830862728,3.193823912455091e-05,False,False,False,False
cg18355311,0.33173875757864574,0.27763027862755857,-0.05410847895108717,0.883734161358811,0.8848376024844719,0.01620011112949385,0.019570578475507402,0.00012056394125804315,False,False,False,False
cg18356276,0.2859809658022994,0.30100689457440327,0.015025928772103847,0.9039808980891719,0.9045246894409936,0.0138395779370145,0.013663773502054631,-4.835211159248226e-06,False,False,False,False
cg18356785,0.1630816371771562,0.3671410919237102,0.204059454746554,0.9573626900212314,0.9579888260869565,0.005188258051609587,0.005307252810500475,1.2489107844734874e-06,False,False,False,False
cg18358136,0.8811240267428654,0.3524548268486138,-0.5286691998942517,0.9224329278131636,0.9243024906832299,0.01950017687784186,0.006428381017136054,-0.0003389328157656431,True,True,True,False
cg18364120,0.33316246569151664,0.31249508537210907,-0.02066738031940757,0.5083696348195329,0.48138757763975154,0.0759262643159038,0.07238624286429016,-0.0005250294569604883,False,False,False,False
cg18365406,0.8127162325611293,0.8590301150732521,0.04631388251212276,0.9438853397027602,0.9429703726708074,0.025826034343136517,0.03043425299925642,0.0002592597057298816,True,False,False,False
cg18366480,0.1509216457356616,0.1635610483275624,0.0126394025919008,0.8673951889596603,0.867843440993789,0.012703701276549002,0.01141427482302573,-3.1098356388233696e-05,False,False,False,False
cg18367578,0.40669282296233805,0.5085490948862479,0.10185627192390984,0.8719954076433121,0.8699533913043479,0.025371507200079503,0.031002252647221847,0.00031742629159848797,False,False,False,False
cg18368125,0.9480643306013508,0.3671689075267455,-0.5808954230746053,0.9225929193205945,0.9246947763975155,0.04242167109217943,0.008378656906073277,-0.0017293962867033627,True,True,True,False
cg18384097,0.560974680550459,0.4929871378782875,-0.06798754267217144,0.05586127176220807,0.05449464596273293,0.014160009897611521,0.011091117345318471,-7.749299633283199e-05,True,True,True,False
cg18384588,0.5947810974657709,0.7255578808396422,0.13077678337387133,0.8841225774946921,0.8741917204968944,0.039751071025713534,0.060740310561871846,0.0021092376794613183,True,False,False,False
cg18384778,0.44824838785848753,0.45874901159240267,0.010500623733915138,0.21103952229299366,0.21035362732919255,0.06652426928709514,0.07890382673346868,0.0018003354690032981,False,False,False,False
cg18391442,0.333960140452456,0.5050303888103587,0.1710702483579027,0.9038791804670913,0.9032007329192547,0.00687172819504026,0.010691653607930443,6.70908084854608e-05,False,False,False,False
cg18395354,0.496923612970335,0.6880119150282231,0.19108830205788813,0.8952749532908704,0.8940464285714286,0.013420285815754334,0.019324485836534656,0.00019333168146989154,False,False,False,False
cg18397073,0.34602202197720555,0.39090267129439427,0.044880649317188714,0.9703692908704883,0.9706773726708074,0.00228001232319866,0.002200797065326205,-3.5494847118931604e-07,False,False,False,False
cg18400181,0.40262276859577095,0.3707625054296087,-0.03186026316616225,0.9267839129511677,0.9266212857142857,0.00791180834877372,0.008112057496736397,3.2087654826316685e-06,False,False,False,False
cg18400808,0.20191349961175115,0.2560697071885855,0.05415620757683437,0.8886479596602973,0.8880339316770187,0.01435805476795676,0.012784519837055,-4.270978925559305e-05,False,False,False,False
cg18405262,0.37098237117241745,0.5104929086880565,0.13951053751563908,0.8913939787685775,0.889174944099379,0.019674104851668393,0.025727693374127145,0.000274843804638664,False,False,False,False
cg18418928,0.36664785952728973,0.40322526027505795,0.03657740074776822,0.7654968407643313,0.782838298136646,0.05832635822115654,0.06278584164581262,0.000540097847830383,False,False,False,True
cg18422587,0.40299528974450555,0.5465949945905627,0.14359970484605716,0.12805180891719747,0.11472780124223603,0.059625110956010814,0.057491023176864296,-0.00024993611059385317,False,False,False,False
cg18424208,0.4867576892322139,0.38113924570520796,-0.10561844352700595,0.800385059447983,0.8095154720496895,0.08357142636597312,0.07989674137684388,-0.0006006940222049893,False,False,False,False
cg18429374,0.8903772437811635,0.9531432387474096,0.06276599496624613,0.9189660955414013,0.9176018447204968,0.018691528312267548,0.03020846715896865,0.0005631782574461882,True,False,False,False
cg18430152,0.2969601736932358,0.33923071197431115,0.042270538281075354,0.8241465031847134,0.8220524037267081,0.022047824864769378,0.02315182696985782,4.990051077469307e-05,False,False,False,False
cg18437209,0.6843409756047262,0.6533410236076681,-0.030999951997058073,0.04844079193205945,0.04616005590062112,0.023382464949761574,0.020858834629854217,-0.00011164868501122293,True,False,False,False
cg18437633,0.08617764039256634,0.34919065673334154,0.26301301634077523,0.919374380042463,0.9184785900621116,0.007575447973969873,0.0072253641901914275,-5.181524325423638e-06,False,False,False,False
cg18440692,0.20394015064435225,0.3978812134919011,0.19394106284754883,0.07145526751592357,0.06992923602484473,0.010966220338636142,0.012388125898675882,3.320767476592714e-05,False,False,False,False
cg18440839,0.33065138941874755,0.4131652981082909,0.08251390868954334,0.21619684925690022,0.19880236024844725,0.06332171751841136,0.0706635343465384,0.0009836951768629277,False,False,False,False
cg18444231,0.3571285079194138,0.35068607798506685,-0.00644242993434696,0.8925717494692145,0.8933096397515529,0.009694776956432422,0.010985076150482982,2.6683197796936926e-05,False,False,False,False
cg18445715,0.3719560441949967,0.48541174091552375,0.11345569672052702,0.8680080912951168,0.864320155279503,0.01458856817198551,0.019821333771835026,0.00018005895118581908,False,False,False,False
cg18449135,0.30303138224095766,0.37103589998831676,0.0680045177473591,0.825546220806794,0.8267457701863353,0.02883419395886633,0.03460301867327626,0.0003659581600455819,False,False,False,False
cg18454133,0.5796080262786664,0.6132775375720229,0.03366951129335649,0.9193550721868364,0.9165396149068322,0.04073435283998815,0.04737639803228266,0.000585235589220626,True,False,False,False
cg18454973,0.6580067534268688,0.35814027298992324,-0.2998664804369455,0.8838037813163482,0.8844697204968945,0.015883725271583472,0.009462879500455438,-0.00016274664006299972,True,True,True,False
cg18460120,0.26882857800926346,0.5070985289997403,0.23826995099047682,0.8668952144373673,0.8668962795031055,0.017315223483996018,0.02369650757712283,0.0002617075070519125,False,False,False,False
cg18461635,0.3735566926840283,0.45899909084164797,0.08544239815761967,0.7386508683651805,0.7477249068322981,0.05138012895534365,0.057608068006660455,0.0006787718479922731,False,False,False,False
cg18469224,0.7120844860693515,0.4099757284251673,-0.3021087576441842,0.9057244033970275,0.9061987515527952,0.016616499924316103,0.006682996066539937,-0.00023144563330940878,True,True,True,False
cg18472881,0.6948191733948744,0.773824389231364,0.07900521583648956,0.044405683651804674,0.04999988198757765,0.04042630134706818,0.04660697698204353,0.0005379244628007694,True,False,False,False
cg18479711,0.3699251049323384,0.32045528926145495,-0.04946981567088343,0.9327005838641188,0.9337634099378883,0.008424152807008204,0.008548681536845355,2.113605502576462e-06,False,False,False,False
cg18486815,0.31249152136145986,0.3833121044572632,0.07082058309580336,0.9081598004246285,0.9087642732919253,0.017882485035865606,0.01568889312498956,-7.364190357061264e-05,False,False,False,False
cg18489994,0.5622704279996866,0.6475038784683959,0.08523345046870923,0.05334699363057325,0.056098664596273294,0.01508012987379743,0.01757480255577004,8.146336786370352e-05,True,False,False,False
cg18490846,0.37307857981890363,0.3406738123716865,-0.03240476744721715,0.7151317430997877,0.7157589316770187,0.038055362665070376,0.040097350242585275,0.00015958686890652114,False,False,False,False
cg18502917,0.2701584629801004,0.9880544789924873,0.717896016012387,0.027899129511677286,0.03246941614906833,0.004812822266877589,0.06363041756066425,0.0040256667807719365,False,False,False,False
cg18503031,0.41448993559779834,0.4233906751998138,0.008900739602015484,0.8806478025477708,0.8841481118012423,0.023032591763820283,0.02249465757991044,-2.449066372137978e-05,False,False,False,False
cg18520238,0.39818891449563215,0.3971050980739928,-0.0010838164216393498,0.06571442675159236,0.06361512422360249,0.01887159314944943,0.018741852836885474,-4.8799802388746136e-06,False,False,False,False
cg18526607,0.37463359011377534,0.42482855918855106,0.05019496907477572,0.08971334182590235,0.0876724099378882,0.022344310892473327,0.02221992886899957,-5.542990316101675e-06,False,False,False,False
cg18527651,0.2909586268581284,0.30820639409141504,0.017247767233286637,0.15592737579617832,0.1542691801242236,0.04053912390320402,0.03767069047546916,-0.000224339645940725,False,False,False,False
cg18537730,0.28353143311437556,0.19748690914594583,-0.08604452396842974,0.2834532186836518,0.29823308695652173,0.07979347498925327,0.09138761548825908,0.0019846976137693033,False,False,False,False
cg18546006,0.28884663441765257,0.41396582633886453,0.12511919192121196,0.20563668577494695,0.19049730434782608,0.04363603955124794,0.048442764851038836,0.00044259751869496944,False,False,False,False
cg18554976,0.9517475523693929,0.36282420840639923,-0.5889233439629937,0.9384534840764331,0.9416845652173914,0.035127243367797746,0.006873315086970957,-0.001186680766335708,True,True,True,False
cg18555277,0.9395887704111257,0.9020614469212127,-0.037527323489912945,0.035051082802547776,0.04550614285714286,0.036059184841560274,0.07064243640253155,0.003690089009447905,True,False,False,False
cg18556420,0.2721605461832366,0.2883797108824676,0.016219164699231015,0.6748876390658174,0.668129,0.05707206752676906,0.06425811149107948,0.0008718840006199124,False,False,False,False
cg18556822,0.3487347635742852,0.4142293402270679,0.06549457665278274,0.9189845838641189,0.9183684037267079,0.010642555637171565,0.01087260463008915,4.9495409519437715e-06,False,False,False,False
cg18561945,0.32232542822047777,0.36978312706495303,0.04745769884447526,0.30026286624203824,0.2893642857142857,0.046569635673458586,0.05196525471257556,0.0005316567305841905,False,False,False,False
cg18564727,0.5183638982798876,0.5637699602132459,0.04540606193335828,0.8495297176220807,0.8537362173913045,0.049913423653392804,0.05194097984319507,0.00020651552626812413,False,False,False,False
cg18566313,0.35237761197450956,0.5988834848056402,0.24650587283113068,0.8163367494692144,0.8195874285714285,0.0319967089856374,0.045036140736317856,0.0010044645865098598,False,False,False,False
cg18568859,0.3688433417888306,0.31635445815615204,-0.05248888363267856,0.8987669936305732,0.8988024782608696,0.007816261126512581,0.008067318938227678,3.987696853255222e-06,False,False,False,False
cg18569623,0.22123798075253268,0.24525053621116316,0.024012555458630486,0.2982747409766454,0.28056857142857144,0.054781641291438386,0.061941291351136914,0.0008356953516626018,False,False,False,False
cg18571045,0.2835024440345091,0.43080289878733014,0.14730045475282105,0.2758087579617835,0.26212547826086957,0.05568862979823729,0.0625968759714779,0.000817145392583464,False,False,False,False
cg18575532,0.4835310093186134,0.4593424422157178,-0.02418856710289563,0.944110008492569,0.9455356149068324,0.01364444744598735,0.012702519607868215,-2.4816941718034242e-05,False,False,False,False
cg18581405,0.3263847858567828,0.4133767456989197,0.08699195984213687,0.029087424628450105,0.02986896273291926,0.0044074227377822305,0.004682365685324298,2.4991732215826713e-06,False,False,False,False
cg18586886,0.24852223317573188,0.2677734242097137,0.01925119103398179,0.02601329087048832,0.0258008198757764,0.002389349857780129,0.0018381131184185822,-2.3303329067714375e-06,False,False,False,False
cg18587137,0.5972114819291093,0.5526322329033955,-0.04457924902571386,0.8673096539278131,0.8695021242236024,0.10130228911933963,0.09371175650337034,-0.0014802604738713022,True,True,True,False
cg18588835,0.4764536699018147,0.3865427136656968,-0.08991095623611789,0.9645572314225054,0.9649412049689441,0.003997213065234685,0.004876516838530875,7.802704187592292e-06,False,False,False,False
cg18595228,0.3770635283602367,0.36934399170264093,-0.0077195366575957824,0.9019595562632696,0.9021356273291925,0.01777166521025061,0.018214162844068578,1.5923643765016436e-05,False,False,False,False
